0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
325.78485107421875,213.57608032226562,533.3097534179688,776.73291015625,428.0020446777344,86.09165954589844,530.4412841796875,711.3770751953125,324.27520751953125,215.3110809326172,292.1751708984375,346.9825134277344,571.193359375,603.2418212890625,58.055782318115234,413.1758117675781,234.41702270507812,424.246337890625,334.5787658691406,312.0734558105469,565.0833129882812,237.59938049316406,235.86962890625,412.0880126953125,139.93295288085938,201.75936889648438
384.3935852050781,327.6015930175781,323.2996826171875,545.804443359375,392.0486755371094,231.41262817382812,588.646240234375,773.6806640625,269.7900085449219,223.7445526123047,793.314697265625,149.58755493164062,521.4307861328125,454.0254821777344,267.52386474609375,322.0700378417969,411.6694641113281,330.7165832519531,555.4076538085938,216.6608428955078,418.33074951171875,396.0111389160156,407.7174987792969,451.91265869140625,354.6448974609375,199.23992919921875
363.31976318359375,367.8333435058594,576.6533203125,345.51727294921875,200.99075317382812,399.2289733886719,535.3980102539062,682.5655517578125,316.5011291503906,245.31106567382812,684.3618774414062,286.12109375,288.39544677734375,201.1488037109375,340.1095886230469,152.04664611816406,414.63018798828125,153.63052368164062,433.7772216796875,322.0495910644531,311.64306640625,700.5845947265625,666.8582153320312,756.9401245117188,443.0840148925781,159.26937866210938
175.1025848388672,299.0065002441406,133.35609436035156,69.59954833984375,312.8409423828125,145.1007843017578,105.18438720703125,98.88134765625,102.43079376220703,174.62440490722656,45.607303619384766,274.9958801269531,120.40825653076172,193.4083709716797,73.67387390136719,410.6031188964844,102.51881408691406,40.99845886230469,72.34228515625,16.722789764404297,409.3845520019531,61.323028564453125,182.2022705078125,114.30451965332031,222.56004333496094,149.56613159179688
222.7673797607422,301.064208984375,60.37144088745117,143.91688537597656,434.8361511230469,215.7796173095703,204.31866455078125,254.24154663085938,133.19338989257812,265.2359619140625,163.78970336914062,94.92593383789062,59.23532485961914,254.3770294189453,165.27015686035156,197.51913452148438,536.3448486328125,160.7776336669922,255.94583129882812,91.51170349121094,217.83090209960938,295.85992431640625,110.4585952758789,269.52197265625,242.21728515625,234.3418426513672
484.155029296875,179.3045654296875,288.4986572265625,56.61347198486328,250.52743530273438,84.91735076904297,308.3367614746094,293.870361328125,191.54891967773438,346.96337890625,111.07991790771484,113.14647674560547,134.52508544921875,334.6114807128906,235.96762084960938,386.677001953125,555.1502685546875,222.86009216308594,189.13377380371094,254.00733947753906,371.2843322753906,292.9432373046875,328.53271484375,77.234619140625,318.7361755371094,196.55026245117188
454.8506774902344,492.5021667480469,114.83760070800781,179.9569091796875,268.3131103515625,152.1099395751953,129.02035522460938,298.4122619628906,93.75586700439453,313.5835876464844,230.52418518066406,129.61041259765625,132.67974853515625,214.44732666015625,234.17538452148438,305.7976989746094,473.9746398925781,48.37298583984375,73.06813049316406,152.55148315429688,188.6417694091797,124.5783462524414,283.0435485839844,331.5205078125,274.75726318359375,169.1088104248047
466.4277038574219,541.4614868164062,411.6495361328125,247.8541717529297,270.4779357910156,260.62359619140625,113.67639923095703,249.2836151123047,382.4638977050781,158.62655639648438,261.818359375,114.4897689819336,296.5764465332031,70.14122772216797,437.81866455078125,227.84486389160156,298.7068176269531,344.97833251953125,218.75506591796875,78.97760772705078,189.1329345703125,351.7870788574219,149.10330200195312,483.30303955078125,113.1309814453125,200.05703735351562
559.7675170898438,77.9801025390625,502.0060119628906,310.4013366699219,278.1610107421875,284.7336730957031,294.8151550292969,156.08828735351562,275.46209716796875,219.2059326171875,297.1865539550781,169.77137756347656,573.3462524414062,292.9427490234375,264.48345947265625,154.20127868652344,111.17321014404297,256.58148193359375,431.7379455566406,68.13816833496094,227.8646697998047,152.50547790527344,48.54281234741211,471.8759765625,115.87041473388672,395.2454528808594
463.89520263671875,423.2496032714844,301.5132141113281,311.2281799316406,141.69105529785156,141.79803466796875,271.81744384765625,471.24658203125,178.2362518310547,395.76165771484375,160.0762176513672,32.445655822753906,433.0083923339844,454.2300720214844,51.75093460083008,313.1299133300781,189.9412384033203,123.06034851074219,503.9419860839844,369.3402404785156,348.37506103515625,346.46417236328125,90.59219360351562,140.1514129638672,139.63681030273438,223.10650634765625
582.4693603515625,539.4037475585938,396.6856689453125,17.022951126098633,348.62451171875,169.35763549804688,121.548828125,342.9643249511719,374.5897216796875,586.9954833984375,251.0745086669922,289.2898864746094,132.7412567138672,409.4583435058594,82.95511627197266,261.7080383300781,265.71600341796875,244.23646545410156,254.63241577148438,493.4661560058594,127.9129409790039,291.9588623046875,198.87460327148438,189.12449645996094,84.58910369873047,132.37266540527344
631.3099365234375,470.5769348144531,551.3695678710938,328.05657958984375,360.04296875,397.7243957519531,135.21624755859375,69.20307159423828,475.0519714355469,502.08135986328125,322.1353759765625,381.0470275878906,184.9335479736328,359.0262145996094,148.97996520996094,37.304168701171875,259.5343017578125,167.85977172851562,180.2508544921875,192.8716278076172,392.6850280761719,275.69842529296875,209.3343048095703,81.41773986816406,149.78009033203125,179.59510803222656
639.1787109375,542.8096313476562,729.9039306640625,436.51708984375,170.0037841796875,343.8528747558594,229.72181701660156,153.52264404296875,398.3456726074219,379.92474365234375,66.12157440185547,229.8406219482422,73.2598876953125,58.58173370361328,182.58447265625,180.02476501464844,99.46048736572266,239.4608917236328,417.77410888671875,159.29815673828125,562.8380126953125,132.781494140625,136.74822998046875,101.65314483642578,63.89531326293945,210.78167724609375
929.1470947265625,525.5674438476562,828.9176635742188,415.74908447265625,236.60452270507812,439.11883544921875,448.5826110839844,205.87567138671875,35.233524322509766,492.0384521484375,274.977783203125,155.71847534179688,256.04052734375,519.7679443359375,64.7126693725586,188.48252868652344,102.64895629882812,245.47096252441406,337.9660339355469,236.2613525390625,302.9775695800781,337.2766418457031,171.531982421875,153.6190185546875,274.1279296875,210.13479614257812
877.3218383789062,577.364990234375,488.1314697265625,322.80377197265625,392.4731750488281,535.5958251953125,334.1044006347656,70.0698471069336,347.096923828125,228.6050567626953,257.1675109863281,207.0391082763672,313.2152404785156,422.7568664550781,240.480224609375,244.47093200683594,137.03878784179688,207.8511505126953,86.06416320800781,463.3139953613281,156.6810760498047,500.3550720214844,237.06301879882812,367.74017333984375,509.7557678222656,428.50885009765625
700.862548828125,628.2400512695312,385.0470886230469,347.0736389160156,530.3863525390625,494.8619079589844,45.30290603637695,363.3507995605469,377.9262390136719,487.4676208496094,279.0517883300781,435.6053161621094,205.69358825683594,88.58867645263672,314.6021728515625,68.72328186035156,151.41940307617188,200.9964141845703,187.6129608154297,281.0260009765625,37.88973617553711,390.7975769042969,141.48667907714844,213.0328826904297,395.1810302734375,228.75820922851562
391.9909973144531,738.9306640625,587.087890625,609.859375,462.72442626953125,476.4032287597656,221.4120330810547,428.6707458496094,138.39834594726562,308.9483947753906,370.1582336425781,525.8814086914062,199.91152954101562,258.9462585449219,161.17359924316406,372.3020324707031,81.89141845703125,182.21897888183594,131.99961853027344,171.99212646484375,115.80928039550781,268.4796447753906,73.39336395263672,210.17611694335938,330.8785095214844,513.7952270507812
205.04005432128906,610.85595703125,513.9885864257812,479.074462890625,485.94342041015625,294.93548583984375,290.6238098144531,210.3482208251953,178.80345153808594,149.99993896484375,52.962154388427734,470.4620056152344,229.80599975585938,86.88373565673828,295.4635925292969,322.3273010253906,237.80068969726562,311.6467590332031,29.413896560668945,249.4669189453125,323.1854248046875,92.93245697021484,198.2779083251953,144.33453369140625,372.6733093261719,442.5019226074219
198.88975524902344,268.28277587890625,462.15972900390625,118.52837371826172,448.6317138671875,99.44944763183594,141.95883178710938,203.6220703125,197.72145080566406,335.9548034667969,398.0994567871094,325.42095947265625,182.38082885742188,154.29705810546875,241.02430725097656,181.43975830078125,163.81536865234375,323.3095703125,109.32568359375,33.637428283691406,456.0801696777344,58.333438873291016,244.25845336914062,357.5034484863281,237.25669860839844,241.6618194580078
120.92569732666016,475.5438232421875,406.3749084472656,43.57875442504883,234.69436645507812,97.39440155029297,456.0176696777344,381.206298828125,361.34381103515625,293.6908874511719,337.6022033691406,7.301994800567627,514.2954711914062,195.4542999267578,237.5038299560547,216.71792602539062,634.7967529296875,203.9527130126953,175.8957977294922,240.86572265625,414.7522888183594,108.17207336425781,19.480304718017578,390.0161437988281,268.0937805175781,117.83482360839844
188.75985717773438,503.0745544433594,80.43791961669922,209.86866760253906,380.96978759765625,126.4218978881836,587.6986083984375,217.5944366455078,352.935791015625,360.8367614746094,240.72723388671875,200.66708374023438,488.7068176269531,295.0909729003906,235.39154052734375,214.3381805419922,657.115966796875,134.8855743408203,288.1248474121094,234.18299865722656,335.2539978027344,47.213626861572266,254.78834533691406,302.8168640136719,226.66917419433594,311.1166076660156
253.97109985351562,451.84466552734375,432.5186767578125,272.3185729980469,273.237060546875,41.210968017578125,355.6077880859375,162.953125,176.4011688232422,332.6393737792969,59.704105377197266,250.95440673828125,310.1704406738281,319.5398254394531,85.35543823242188,182.98338317871094,85.86072540283203,245.79583740234375,440.8628234863281,214.6464385986328,201.41201782226562,223.0889434814453,243.73194885253906,200.89163208007812,87.36554718017578,70.442138671875
314.931396484375,654.5645751953125,740.8544921875,171.785888671875,368.1505126953125,190.56861877441406,536.8558349609375,299.487060546875,209.66615295410156,102.00640106201172,116.56000518798828,288.1188049316406,255.2408905029297,224.0631866455078,113.16716766357422,276.98345947265625,600.1791381835938,337.99365234375,498.27349853515625,304.84716796875,618.5499267578125,271.3963317871094,446.7483215332031,268.3316345214844,377.30072021484375,409.13641357421875
490.395751953125,670.742431640625,584.3359375,297.80438232421875,712.1057739257812,262.8988342285156,518.7420043945312,310.9977722167969,452.8975830078125,410.1822509765625,100.6605453491211,200.4259796142578,183.39576721191406,371.1994934082031,314.9542236328125,379.6020812988281,633.6905517578125,232.1188507080078,381.101806640625,262.3207702636719,690.5755004882812,130.92210388183594,401.9260559082031,79.17314147949219,379.00360107421875,371.5831298828125
490.1244201660156,423.17864990234375,252.49366760253906,603.9256591796875,774.2919311523438,458.0545959472656,341.5030212402344,389.6659851074219,590.4617919921875,430.074951171875,297.3307800292969,286.12109375,184.19540405273438,560.584228515625,472.28729248046875,379.5055847167969,328.89959716796875,93.8546371459961,468.79046630859375,275.7501525878906,359.531494140625,169.02113342285156,229.90269470214844,161.9512481689453,156.4805908203125,79.8389663696289
349.6624755859375,298.79364013671875,573.7293701171875,699.5460205078125,530.216552734375,514.7518310546875,570.35009765625,495.8975830078125,733.5646362304688,112.85403442382812,251.0023956298828,391.3455810546875,188.03985595703125,534.94189453125,577.805419921875,255.30844116210938,467.2723388671875,208.89071655273438,333.8874816894531,371.3865966796875,48.098915100097656,210.00038146972656,267.810302734375,418.2776794433594,267.72357177734375,250.9905548095703
352.1045227050781,403.169189453125,604.8037109375,588.8482055664062,649.4526977539062,491.1188049316406,582.3410034179688,448.81451416015625,705.2376708984375,346.51275634765625,256.951171875,373.0906066894531,167.8026580810547,293.59063720703125,549.3536376953125,237.81407165527344,460.60260009765625,278.9974365234375,132.3452606201172,242.1766815185547,239.5122528076172,242.7035675048828,411.5784606933594,481.84063720703125,480.8807373046875,147.04669189453125
539.6885986328125,432.6866760253906,371.7458801269531,416.52728271484375,743.4747314453125,519.8160400390625,436.9926452636719,354.33636474609375,378.4934387207031,498.798095703125,468.8358459472656,352.52789306640625,138.95388793945312,314.8341979980469,503.8115234375,269.10455322265625,221.370361328125,316.6822204589844,249.1713104248047,197.57191467285156,428.3294372558594,211.13058471679688,188.52020263671875,328.5957336425781,505.7947082519531,306.99700927734375
468.8697204589844,380.88916015625,589.0372314453125,389.97149658203125,550.5066528320312,339.77947998046875,390.0496520996094,377.49652099609375,197.18760681152344,300.2252197265625,516.35400390625,460.6456298828125,95.83451080322266,285.3728332519531,682.107421875,164.26698303222656,216.2948455810547,408.7825927734375,223.76683044433594,174.51812744140625,520.8084716796875,189.40138244628906,383.779541015625,427.1200256347656,415.80078125,327.5951232910156
277.8487243652344,352.790771484375,872.0319213867188,557.5259399414062,402.9577941894531,137.50445556640625,374.41412353515625,515.105224609375,308.56024169921875,208.6479949951172,383.1013488769531,497.2245178222656,262.8375244140625,218.81198120117188,548.9696044921875,276.4367370605469,250.749755859375,570.4373779296875,214.46913146972656,108.68214416503906,518.0018310546875,306.1047058105469,560.8222045898438,324.0725402832031,511.0144348144531,77.76213073730469
353.3707580566406,448.509765625,825.3056640625,771.334228515625,261.22430419921875,383.08221435546875,399.96307373046875,585.5911254882812,405.58587646484375,440.8260192871094,525.1149291992188,240.00140380859375,407.7580261230469,363.0157775878906,376.3704528808594,307.1162109375,166.54833984375,477.75225830078125,544.1743774414062,425.2640380859375,523.4046020507812,380.3340148925781,436.28863525390625,296.0490417480469,539.7784423828125,127.67425537109375
571.88720703125,431.5513916015625,653.0779418945312,644.8779907226562,96.78118133544922,629.46728515625,426.9334411621094,453.3217468261719,352.26849365234375,408.5084228515625,486.79034423828125,289.1865539550781,333.8830261230469,484.9189758300781,378.8027648925781,136.41748046875,353.5288391113281,341.2423400878906,561.4217529296875,534.521728515625,298.62725830078125,353.8287658691406,434.042236328125,487.3501281738281,338.2083435058594,140.6459503173828
712.34912109375,316.6034851074219,561.8614501953125,300.5766906738281,253.8808135986328,471.632568359375,375.36175537109375,451.76153564453125,577.7496948242188,219.75314331054688,378.6667785644531,443.8028259277344,154.02415466308594,311.4584045410156,380.883056640625,116.38257598876953,296.9824523925781,273.01983642578125,349.959716796875,324.223876953125,88.54971313476562,71.75012969970703,529.4782104492188,460.346923828125,213.6013641357422,288.1693115234375
580.9317626953125,533.5144653320312,495.2407531738281,175.4822998046875,332.1122741699219,470.8619384765625,327.5804748535156,610.1727905273438,620.4903564453125,241.35183715820312,355.5927429199219,437.1552734375,363.4084167480469,397.1827697753906,210.23617553710938,281.9680480957031,138.73062133789062,211.42469787597656,381.96588134765625,229.73851013183594,135.87680053710938,315.2557678222656,440.1144714355469,235.88697814941406,330.2491760253906,399.9779052734375
213.7228240966797,563.6705322265625,411.53485107421875,328.39703369140625,332.96124267578125,533.0270385742188,262.01336669921875,358.49688720703125,285.7718811035156,142.242431640625,441.4354248046875,430.40435791015625,375.3108215332031,546.1945190429688,147.25173950195312,389.7320861816406,352.3575744628906,158.92588806152344,387.7380676269531,377.01416015625,210.60379028320312,446.14141845703125,370.4065856933594,575.195556640625,326.9914855957031,299.5748596191406
231.08837890625,78.61870574951172,222.39393615722656,279.8086853027344,201.66990661621094,250.0181121826172,50.332515716552734,161.21958923339844,89.51850128173828,147.16732788085938,400.91162109375,171.80352783203125,119.27029418945312,89.10015869140625,230.84693908691406,498.2679138183594,320.3753662109375,174.77947998046875,136.66574096679688,345.51904296875,332.0965270996094,111.3074951171875,221.82977294921875,120.63021087646484,320.2909851074219,271.52056884765625
157.55615234375,263.24493408203125,255.8762969970703,224.1193084716797,303.4175109863281,157.24755859375,291.2433776855469,313.52874755859375,130.52418518066406,324.84967041015625,262.8278503417969,95.20147705078125,47.67121124267578,217.34573364257812,417.27191162109375,130.69322204589844,346.0782470703125,54.18813705444336,277.859375,295.3506774902344,423.452880859375,226.771240234375,224.00595092773438,353.4903869628906,361.04925537109375,241.6958770751953
281.466552734375,136.2345733642578,105.09102630615234,164.83079528808594,464.8468017578125,278.5318298339844,374.2683410644531,288.3230285644531,198.2552947998047,482.28521728515625,51.55607986450195,177.55557250976562,87.65351867675781,95.85171508789062,207.64382934570312,432.79266357421875,84.39663696289062,72.83561706542969,39.333744049072266,228.1717529296875,148.6470489501953,162.60446166992188,335.1665344238281,394.6753845214844,271.0553283691406,185.14468383789062
219.14956665039062,369.60723876953125,99.12841796875,321.2960510253906,368.5325622558594,155.33929443359375,388.2273254394531,84.28490447998047,205.462158203125,246.2123565673828,19.793209075927734,75.39653778076172,248.3208770751953,140.82803344726562,217.05308532714844,138.86155700683594,312.6319580078125,303.26513671875,244.4014892578125,412.31427001953125,258.5623779296875,183.2399139404297,240.11668395996094,240.92031860351562,118.79493713378906,164.7508544921875
210.55723571777344,390.397216796875,126.13216400146484,235.69491577148438,207.57017517089844,121.1741943359375,421.4664611816406,211.18031311035156,72.10193634033203,63.540748596191406,37.67559814453125,121.24066925048828,238.6328582763672,266.5843811035156,271.4283752441406,442.8583679199219,462.29443359375,417.1641845703125,93.01151275634766,245.47007751464844,314.2743225097656,293.8182373046875,324.145263671875,227.1466522216797,31.170251846313477,301.3112487792969
353.3707580566406,432.97052001953125,169.76243591308594,108.21733093261719,359.5335998535156,42.67885971069336,221.6671600341797,325.07415771484375,185.17617797851562,203.2724609375,123.0135269165039,214.54776000976562,108.8441390991211,251.51272583007812,197.3064422607422,340.5291748046875,357.0101318359375,158.27613830566406,154.84637451171875,63.21406173706055,280.1735534667969,293.7817687988281,235.20274353027344,323.154296875,113.1309814453125,236.14630126953125
271.78887939453125,391.6744079589844,212.13136291503906,393.66790771484375,215.7626190185547,91.59624481201172,148.26406860351562,241.9680633544922,125.51942443847656,322.177978515625,305.3706359863281,76.05096435546875,186.84039306640625,34.064697265625,110.38279724121094,179.41375732421875,151.64715576171875,286.92425537109375,114.61396026611328,177.77955627441406,43.57319641113281,286.30780029296875,215.12574768066406,80.90760040283203,184.28207397460938,82.46054077148438
475.8340148925781,425.3782653808594,175.20904541015625,396.58612060546875,325.0234680175781,36.440330505371094,230.59654235839844,109.42129516601562,129.35641479492188,160.9441375732422,429.3936462402344,231.7005615234375,229.34466552734375,205.85443115234375,83.14714050292969,179.70318603515625,325.8087463378906,249.14198303222656,76.87016296386719,115.55670928955078,171.17039489746094,220.53684997558594,27.728721618652344,248.60638427734375,192.57440185546875,291.9143981933594
