0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
128.79446411132812,131.1257781982422,35.77566909790039,44.405582427978516,308.46881103515625,588.25634765625,230.6329803466797,354.33636474609375,294.4134521484375,240.0321044921875,255.1845703125,45.465248107910156,286.0887756347656,357.2872009277344,188.98532104492188,337.5384216308594,252.37652587890625,231.8589630126953,403.4300842285156,231.3692169189453,290.0318908691406,333.3756103515625,139.62640380859375,201.70785522460938,670.9008178710938,204.4149932861328
135.30653381347656,68.61397552490234,29.927722930908203,168.7217559814453,265.04461669921875,678.8617553710938,139.0066680908203,367.5459899902344,283.53643798828125,269.8389587402344,455.640380859375,180.75880432128906,255.05636596679688,410.5836181640625,231.55104064941406,294.7672424316406,332.8689270019531,225.88136291503906,373.1866455078125,287.548828125,272.665771484375,282.69842529296875,266.5818176269531,281.833251953125,180.913330078125,133.90475463867188
56.34757614135742,106.78804016113281,62.14875793457031,433.1611328125,219.58291625976562,429.2472839355469,185.5487518310547,184.48374938964844,374.0892639160156,135.38621520996094,385.0482177734375,96.54476928710938,423.90472412109375,339.28302001953125,432.63397216796875,144.7787628173828,189.25799560546875,234.16552734375,250.20822143554688,197.3161163330078,145.7351531982422,379.31317138671875,236.92262268066406,246.22573852539062,213.67539978027344,242.5129852294922
268.623291015625,180.15603637695312,161.4491729736328,316.7241516113281,130.44235229492188,169.79800415039062,258.04071044921875,79.60433959960938,254.94256591796875,158.43341064453125,57.32459259033203,17.531675338745117,455.4907531738281,378.4284362792969,350.3509521484375,90.07670593261719,219.9387969970703,265.7102966308594,272.7093505859375,274.7269592285156,276.55999755859375,228.0472869873047,52.649471282958984,155.48951721191406,193.16671752929688,73.94892883300781
368.7464904785156,290.6337585449219,359.01800537109375,128.8880615234375,115.20356750488281,246.49517822265625,311.58050537109375,55.92412567138672,7.140126705169678,260.4398193359375,267.87530517578125,136.6024169921875,212.82888793945312,461.6295166015625,361.0083923339844,99.82080841064453,331.3072204589844,403.649658203125,488.45733642578125,323.168701171875,246.91477966308594,93.91683959960938,294.0648498535156,179.2278594970703,416.2080078125,227.9751434326172
229.0081329345703,351.7264404296875,346.8061218261719,374.8453674316406,214.9136505126953,351.7427978515625,339.1704406738281,132.54676818847656,122.0160903930664,299.9998779296875,213.21864318847656,234.90379333496094,152.6708984375,338.1918640136719,290.118896484375,79.46430969238281,140.84542846679688,334.97235107421875,402.53143310546875,248.53965759277344,157.9089813232422,214.92225646972656,232.60536193847656,242.0086212158203,135.4906463623047,477.67193603515625
116.76520538330078,269.63092041015625,129.34280395507812,400.3797912597656,121.40095520019531,335.9629821777344,298.64202880859375,251.36386108398438,125.3859634399414,228.76600646972656,28.265710830688477,173.835693359375,281.1678771972656,141.6123046875,63.75254440307617,179.15647888183594,265.13037109375,17.3804874420166,337.9660339355469,259.5069885253906,95.91716766357422,303.3703308105469,54.68525314331055,335.2275085449219,207.604248046875,413.4943542480469
216.16485595703125,178.5950164794922,187.42092895507812,275.042236328125,48.39059066772461,361.9446105957031,123.33470916748047,352.77618408203125,111.105712890625,145.01068115234375,179.7612762451172,342.6770935058594,137.72366333007812,158.11611938476562,200.12281799316406,214.88487243652344,491.8039855957031,243.29434204101562,786.121826171875,243.45567321777344,140.1569366455078,85.20327758789062,85.11664581298828,123.07886505126953,106.24539184570312,44.66896438598633
205.49227905273438,164.6167755126953,434.3533020019531,156.1734161376953,221.9600067138672,231.85299682617188,243.352783203125,265.47491455078125,194.08465576171875,208.5836181640625,94.8559799194336,409.0150451660156,95.37317657470703,172.9490966796875,209.34005737304688,72.64665222167969,357.7584533691406,220.65098571777344,381.0326843261719,191.68856811523438,128.6847686767578,245.14627075195312,241.48558044433594,188.27426147460938,369.6007080078125,203.52978515625
178.6299591064453,77.41246032714844,270.32415771484375,247.90280151367188,290.00396728515625,177.21084594726562,224.5464324951172,201.3684539794922,245.6670684814453,86.10511779785156,330.7160339355469,207.5213165283203,148.3343505859375,163.50372314453125,118.1278305053711,155.61627197265625,108.6679916381836,350.0787658691406,204.34190368652344,396.2309875488281,233.51304626464844,227.46395874023438,344.60833740234375,149.16383361816406,439.0489196777344,169.14285278320312
