0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
346.1351013183594,189.66407775878906,51.656856536865234,114.39423370361328,12.097647666931152,252.73370361328125,161.85858154296875,99.78279113769531,174.8663787841797,147.84329223632812,169.1976776123047,110.94210052490234,72.33721923828125,628.3726196289062,68.55318450927734,212.44081115722656,142.40711975097656,276.5284423828125,293.8624572753906,364.3521728515625,262.38641357421875,161.3648681640625,494.0977478027344,238.30162048339844,182.54217529296875,409.3747253417969
23.15406036376953,188.45782470703125,268.94818115234375,156.1734161376953,211.56027221679688,207.4493408203125,425.8400573730469,136.53392028808594,175.0999298095703,172.43556213378906,72.89957427978516,177.3489227294922,145.5355987548828,486.9990234375,41.50956344604492,302.6139831542969,172.50230407714844,359.5324401855469,406.8519287109375,413.88104248046875,262.8424987792969,221.8858184814453,198.31300354003906,298.5657043457031,53.640968322753906,103.84172821044922
291.596435546875,225.2837371826172,156.0598907470703,85.16339111328125,154.93478393554688,248.14654541015625,543.3797607421875,309.12554931640625,139.6995849609375,260.536376953125,120.09321594238281,329.5541687011719,259.9157409667969,238.248291015625,37.18898391723633,397.8682556152344,181.7097930908203,342.28192138671875,333.576416015625,300.9462585449219,200.53494262695312,62.89073944091797,141.1005859375,464.8020935058594,85.03333282470703,150.62156677246094
197.35218811035156,83.94036865234375,112.88829040527344,162.88531494140625,33.53383255004883,352.66021728515625,441.0382080078125,346.188720703125,403.95098876953125,258.0578308105469,133.21658325195312,402.1607971191406,221.19442749023438,306.07080078125,226.01429748535156,218.5509796142578,50.169471740722656,385.7493591308594,433.9845886230469,186.57261657714844,198.74569702148438,240.99002075195312,99.68299865722656,400.3208923339844,397.846435546875,178.1651611328125
245.10743713378906,97.98955535888672,224.62991333007812,203.05947875976562,222.63917541503906,265.6144104003906,181.90411376953125,101.03093719482422,343.2599182128906,207.00636291503906,374.9172668457031,304.23828125,292.6089782714844,120.53924560546875,419.0001525878906,345.3851318359375,151.5170135498047,449.4236755371094,517.11083984375,195.55751037597656,261.7900085449219,125.45335388183594,110.21289825439453,216.97793579101562,644.6170654296875,46.77984619140625
301.9976806640625,173.13143920898438,243.43507385253906,151.50425720214844,277.43939208984375,125.39437866210938,133.8677215576172,278.0257873535156,102.6309814453125,68.78752899169922,373.4751281738281,182.17098999023438,209.04595947265625,245.75003051757812,180.24815368652344,398.1255187988281,189.71348571777344,230.29959106445312,199.2264404296875,264.49505615234375,294.52252197265625,234.97438049316406,142.50457763671875,143.17822265625,364.6771240234375,344.3119201660156
116.85565185546875,211.37644958496094,339.35284423828125,199.89808654785156,71.01531219482422,451.41241455078125,257.3846740722656,250.18505859375,203.5937042236328,378.6050109863281,135.7403106689453,268.2794189453125,93.18952941894531,46.30616760253906,397.62127685546875,85.09209442138672,81.370849609375,159.3157196044922,137.9791717529297,181.26480102539062,365.4605407714844,474.8341979980469,80.93978881835938,90.53217315673828,235.0725555419922,458.67401123046875
125.35752868652344,191.79273986816406,270.8974914550781,466.47747802734375,268.3131103515625,361.6510314941406,171.8448944091797,72.21943664550781,343.1932067871094,377.1565246582031,192.1275177001953,196.74053955078125,202.3412322998047,173.4605712890625,539.3363037109375,336.79876708984375,93.60413360595703,320.905517578125,145.1339111328125,368.7646789550781,399.2104797363281,441.11016845703125,312.8431701660156,253.8097686767578,91.21556091308594,115.5537109375
171.57521057128906,292.9043273925781,149.92527770996094,265.9957580566406,223.6579132080078,307.41253662109375,69.10242462158203,62.5462646484375,342.65936279296875,270.6758728027344,261.0612487792969,32.170108795166016,199.51170349121094,221.9149627685547,292.19915771484375,169.8625946044922,182.88107299804688,377.23779296875,304.5081481933594,390.1238098144531,235.3373565673828,423.5007629394531,369.0025939941406,109.81532287597656,182.2830352783203,447.7791442871094
315.47406005859375,395.86077880859375,281.10272216796875,133.9949493408203,126.7493896484375,555.3389282226562,219.18881225585938,165.17205810546875,306.6918029785156,134.35617065429688,106.06851959228516,78.59976959228516,307.0333557128906,78.0521469116211,308.07330322265625,184.6556396484375,296.4618835449219,360.4745788574219,383.93603515625,393.54510498046875,308.83642578125,507.9019470214844,333.7274475097656,155.62554931640625,173.6575469970703,534.8699951171875
